,device_id,phone_brand,device_model
78135,-7124218892977099556,小米,MI 3
78136,-1006244095847674899,华为,Mate 7
78137,4410200338769461043,三星,Galaxy Note 3
78138,-7653148637216429329,华为,Ascend P7
78139,1163952773185536842,华为,Mate 7
78140,6295374811719832240,魅族,MX4
78141,4007580549733959493,小米,红米note
78142,7296165178532124656,三星,Galaxy S3
78143,-4326070559986929584,梦米,P6
78144,-5235703267815880949,OPPO,A51
78145,-13638375968124321,魅族,MX3
78146,-1887266368457056673,小米,红米note
78147,-1223556099109793482,小米,MI 2S
78148,-8449973358783152230,小米,MI 3
78149,1479104716719215890,三星,Galaxy S4
78150,-6136519799532198082,华为,G620-L75
78151,8769078249672193125,小米,MI 2S
78152,913777848153784680,小米,红米note
78153,9180890382363879288,华为,Mate 7
78154,-7639175634598420811,努比亚,Z9 Max
78155,-5539316851533036819,三星,Galaxy Note 2
78156,-4852823313386665332,三星,Galaxy Grand Prime
78157,-2268839134265920052,魅族,魅蓝NOTE
78158,311682463658763123,三星,IdeaTab A5000-E
78159,-1331359384108641684,海信,I639T
78160,-1696482378034732332,三星,I8268
78161,7794314052924189592,华为,C8813DQ
78162,-5709844156799383816,vivo,Y13L
78163,-5019975893993889320,三星,K860i
78164,-3477802542557828623,OPPO,R815T
78165,8901625895965560136,小米,红米2A
78166,-3976519609799935869,小米,小米note
78167,-3126710040990412849,三星,Galaxy S5
78168,-243056346966134187,酷派,7295
78169,-2096353838455105199,小米,红米
78170,-8203016739613570183,小米,红米note
78171,850096982969473773,酷派,5950
78172,-8211225194926245560,小米,MI 4
78173,-7946168494070789620,三星,Galaxy S6
78174,1351379159602288456,华为,荣耀6
78175,1632752878671722418,华为,Ascend P7
78176,-1843125324117740900,OPPO,R831S
78177,3969795902008989738,小米,红米note增强版
78178,-1196907681639317836,三星,Galaxy Note 3
78179,-4708262230946099852,小米,红米1S
78180,-2411406289132410649,魅族,MX2
78181,2694526682291961127,华为,Ascend P8
78182,9046035731264761996,小米,MI 2S
78183,-6943413237165376423,小米,红米note增强版
78184,6082508989731536160,HTC,Desire 820
78185,5619611739072488719,魅族,魅蓝Note 2
78186,-3242153461666631536,三星,G3588V
78187,3097449578512948680,魅族,MX3
78188,-2914588501954113039,华为,Mate 7
78189,6982238415327458247,魅族,MX4
78190,1533672750412093996,三星,Galaxy Core Max
78191,-6313680958883989006,魅族,MX3
78192,-7031034198661221521,三星,Galaxy Note 2
78193,-115512430699811325,三星,Galaxy S4
78194,-1281109933431571106,小米,MI 3
78195,6278854977678023589,OPPO,N1 Mini
78196,2526025498254449332,三星,Galaxy Grand
78197,6824596868855223630,三星,Galaxy Note 2
78198,2788887612057013939,三星,Galaxy Note 3
78199,-626870753629386975,三星,乐檬K3
78200,1868838220462835876,华为,P8 Lite
78201,1519596830411301344,小米,红米note增强版
78202,-5219219636837056725,小米,红米note
78203,5559338506474452564,华为,Mate 7
78204,-5285501386201108761,酷派,大神F2
78205,5669959039838238816,小米,MI 2
78206,296476138614449616,华为,荣耀畅玩4
78207,-5122939269014485648,三星,Galaxy Note 2
78208,3544614423608053094,华为,Ascend P7
78209,-7150014167427989778,vivo,Y17T
78210,-3464129170775690143,小米,note顶配版
78211,-7839621909216476700,华为,P8max
78212,5661327898983723777,三星,Galaxy S3
78213,-4534731697824385171,三星,Galaxy Mega 2
78214,-1469320303242692008,三星,Galaxy Trend DUOS
78215,-5631085860806720733,小米,MI 4
78216,-3617418859840621578,小米,红米note
78217,644710859788808885,魅族,魅蓝NOTE
78218,51094347693182776,小米,MI 4
78219,-1293494911276672720,小米,红米
78220,-8140386239631522617,三星,G3588V
78221,-8571367496258244945,华为,Ascend P7
78222,-756825355219801589,三星,Galaxy Note 3
78223,4939801286717730030,华为,荣耀6
78224,-6605930182946445745,魅族,MX5
78225,-7655060772930771508,华为,麦芒3
78226,4128882319851461545,TCL,乐玩
78227,8522359089369000997,华为,Mate 7
78228,5547472777182675463,HTC,One
78229,-7841560714078904188,vivo,X3S
78230,-7704683161969859426,小米,红米note
78231,8945112166628148026,三星,Galaxy Grand Neo Plus
78232,-3712966441593826022,酷派,大神F2
78233,-961972264387257564,小米,红米2
78234,8306335163012363756,小米,小米note
78235,4236453849814593862,vivo,X3T
78236,3779734670220352323,魅族,魅蓝NOTE
78237,-5423482136460386471,华为,荣耀畅玩4X
78238,-5699975444780264947,酷派,8198T
78239,-8361883447089316155,华为,荣耀3C
78240,-9073738165856416445,魅族,MX4 Pro
78241,-7146238996343422693,三星,Galaxy Note 3
78242,21282367675181810,三星,Galaxy S4
78243,1226495940319885996,联想 ,Q705U
78244,-4546913444541793325,华为,荣耀3C
78245,-8274401774555451468,小米,MI 4
78246,5709990883583181992,三星,乐檬K3 Note
78247,3150776586141087131,小米,红米1S
78248,-5468922299884210513,小米,红米note
78249,4041890060282635212,华为,G520-5000
78250,-6370327911147167533,华为,荣耀6 Plus
78251,-2941838607477633106,OPPO,R7
78252,-9028602425158467435,联想 ,U956
78253,4840417145719486246,华为,荣耀畅玩平板T1
78254,5424793293558461039,乐视,超级手机1
78255,-2790063330910704885,三星,Galaxy Note 2
78256,9023405485506701796,小米,红米1S
78257,3197619028856905853,小米,红米
78258,5653856855167463696,小米,MI 1S
78259,-5065887305246012834,HTC,Desire 816
78260,-4144555436933660421,酷派,9190l
78261,8016337542769803011,小米,红米1S
78262,1803849488843663190,vivo,Y13L
78263,3732585352660785594,酷派,8702
78264,1834910065356063214,OPPO,A31
78265,8750074241196451661,华为,荣耀畅玩4C
78266,-5743570038343232408,三星,Galaxy Note 3
78267,-5809800831612237822,小米,红米1S
78268,1597916945569611862,华为,荣耀畅玩4X
78269,9005159624366464920,华为,Ascend P6
78270,-7339705869208712471,三星,乐檬K3 Note
78271,-7976380187332140172,三星,I8268
78272,-906077393620996689,小米,MI 4
78273,6614936737045401040,OPPO,R817
78274,-4826117736564231751,OPPO,A31
78275,-8342441781921544593,HTC,Desire 816
78276,-4718010582022757541,华为,Ascend G7
78277,-4750159302071285894,三星,A788t
78278,-7367955888146804584,小米,MI 4
78279,8219750208567889659,魅族,MX3
78280,2831475355809598452,vivo,Xplay3S
78281,2471619011969913299,华为,G610T
78282,-2246691115923799684,小米,MI 3
78283,3624674880659255838,小米,红米note
78284,2048778441915277707,三星,A850
78285,-8464013821462214325,华为,B199
78286,503735294358929081,酷派,大神F1
78287,4571367767983072429,vivo,X5L
78288,2864080675351664172,三星,Galaxy S3
78289,6020566278052965236,HTC,Desire 5088
78290,8274098079337142186,华为,荣耀3C
78291,-3652971478556510296,小米,MI 3
78292,3311075359846560201,vivo,X5Max
78293,1699742663913217029,魅族,魅蓝NOTE
78294,-4534243566885305193,华为,Ascend G7
78295,1529003971992768213,小米,note顶配版
78296,-8281399447097246776,三星,联想黄金斗士S8
78297,-316193480420099496,华为,Ascend P6
78298,-7740958326254667669,小米,红米note
78299,-4219481726229605157,小米,MI 2A
78300,2603893861259686504,OPPO,R821T
78301,-8842636060514049390,HTC,One max
78302,-7407278020864461932,魅族,魅蓝Note 2
78303,-1279883160764317574,努比亚,Z5S Mini
78304,6891542381219490204,酷派,F2
78305,-543849072144785506,华为,荣耀平板T1-823L
78306,8663318172082739309,华为,荣耀6 Plus
78307,-1288139944564982138,华为,荣耀畅玩4X
78308,34527362328753209,华为,荣耀6 Plus
78309,-9022694801360330721,酷派,ivvi 小i
78310,-3154943890855490155,三星,Galaxy Note 3
78311,-5473765859957687002,小米,红米note
78312,-3793186684646103037,华为,P8 Lite
78313,6820511843198099084,华为,荣耀3C畅玩版
78314,212355259929750633,华为,荣耀畅玩4C
78315,-6604346292323138719,魅族,MX4
78316,-1892055247233341445,小米,红米note
78317,-3118069987190499306,三星,Galaxy S4
78318,-2625580904821870153,vivo,X5SL
78319,-4400464890027027375,OPPO,R813T
78320,3541422168663964886,OPPO,R1C
78321,6308955416020571428,魅族,MX3
78322,1337938892928793217,酷派,7295C
78323,-5386241374996211238,小米,红米note
78324,3604926027375146781,小米,MI 1S
78325,6843199298615000741,小米,红米2
78326,-3381217963380955987,小米,F103
78327,-2487834699447462300,vivo,Y29L
78328,-8383859312647608575,OPPO,R7
78329,1584509967675784584,小米,V185
78330,-3651645366321067287,三星,Galaxy Core Max
78331,2712021432653977474,华为,荣耀畅玩4C
78332,-4524657025127131391,酷派,7298D
78333,5165202101314546995,华为,荣耀6
78334,2055390017995953796,vivo,S7I
78335,8343860488306645588,华为,Mate 7
78336,-8834962137908077098,vivo,X5SL
78337,1067960412221035352,小米,MI 2A
78338,1183881480478456964,酷派,F2
78339,6313116923089231012,魅族,魅蓝Note 2
78340,2965566099422430421,华为,Mate 7
78341,-6328948158484764878,三星,VIBE Z2
78342,921925958516487161,OPPO,R823T
78343,-5915969925138664255,魅族,MX4 Pro
78344,4681134521008802327,vivo,X5Max+
78345,-2968391589582970733,三星,Galaxy S6 Edge
78346,-5962998786471711251,华为,荣耀畅玩4C
78347,4569595739437991084,酷派,大神F1Plus
78348,4612973420264556608,酷派,Y80D
78349,-4084881998406720198,华为,T8830Pro
78350,4949063832402947992,OPPO,A31
78351,-2045942311285541740,三星,Galaxy J7
78352,5484690989940424646,OPPO,R1S
78353,-4289225684430955651,OPPO,3007
78354,9207167332572669662,魅族,魅蓝
78355,-8979896049517987426,OPPO,R821T
78356,-3403195713613414415,华为,荣耀畅玩4C
78357,-9032195546500334125,华为,荣耀畅玩4X
78358,-103454141050554453,OPPO,R7
78359,-7947806219512427941,魅族,魅蓝
78360,7142850053438055260,魅族,M030
78361,-6435473709758198594,华为,Mate 7
78362,5243979330526265287,酷派,5890
78363,-7596436787766258036,HTC,Desire 626
78364,-4197800600000186468,小米,红米note
78365,-8217811419341130943,vivo,Xplay
78366,4738871604502380379,魅族,MX5
78367,6123762581592149524,华为,荣耀畅玩4X
78368,4536692001554657330,华为,Ascend P8
78369,-6975462250128241013,酷派,锋尚
78370,-6012338967052065189,三星,Galaxy S4
78371,-7136336155020318841,华为,荣耀畅玩4C
78372,-4303589873973511337,华为,荣耀畅玩4X
78373,6297394421533601926,华为,荣耀7
78374,-5809753441098606789,小米,红米note
78375,-6327553485499434571,三星,Galaxy Note 3
78376,-1765155879852352927,小米,红米note
78377,7820847478617426661,三星,Galaxy Note 3
78378,5961446733483669596,华为,荣耀畅玩4X
78379,-8306796565967918369,OPPO,R3
78380,-4199183571225141988,联想 ,9180
78381,4955214194037426666,小米,MI 4
78382,5749533759614332521,华为,荣耀3C
78383,-8180147571668310555,华为,C8818
78384,-7012436179048147542,魅族,魅蓝Note 2
78385,-3251254045204524594,小米,MI 4
78386,3969416282134220652,华为,Mate 2
78387,-6382429565385650624,HTC,T329t
78388,660897975883029410,小米,MI 4
78389,8976731692083420539,HTC,Desire 816
78390,-7738507057694704730,三星,Galaxy Core Prime
78391,2518652126045472822,三星,A320t
78392,-5674988397479039457,三星,Vibe Z2 Pro
78393,-3305552768660813967,酷派,5951
78394,7808116629256952626,朵唯,D500
78395,-8180050521137786881,酷派,5950
78396,-7850397561152343780,华为,荣耀6 plus
78397,-3110676654009609343,vivo,Y13iL
78398,-2057330974181778690,小米,MI 4
78399,-2198344432133184333,三星,Galaxy Grand Prime
78400,-7311906767676450767,魅族,MX2
78401,-9153245537488288364,小米,红米note增强版
78402,6684549256142531313,华为,荣耀畅玩4X
78403,6888661925143941695,OPPO,R831S
78404,-129906504077470727,三星,S720i
78405,5121155471289494470,OPPO,1107
78406,-6731349872078585193,华为,Ascend P7
78407,-2122283402127355489,小米,红米note
78408,3132830347191644390,三星,Galaxy Mega 6.3
78409,-3256424961512015214,联想 ,Q802T
78410,-8499424813078359110,小米,红米note增强版
78411,349841189658312303,小米,MI 1S
78412,-7727448531979899360,三星,Galaxy Note 3
78413,1965467740100879479,小米,MI 3
78414,-4067407129904785220,华为,荣耀6
78415,-5182113016685651550,华为,荣耀3C
78416,-5548031517801455013,OPPO,N1 Mini
78417,-8187453748427860663,华为,Ascend P8
78418,-954584716984838123,华为,荣耀畅玩4X
78419,4098190276145169558,小米,MI 4
78420,-635258319999119324,魅族,MX2
78421,-6168717132127720495,三星,Galaxy S2
78422,6753622452627354773,酷派,大神F1Plus
78423,7133504581859508860,三星,Galaxy S5
78424,7885194892916086367,三星,Galaxy S4
78425,-6160088825495705822,三星,Galaxy S6
78426,-161889041812165914,小米,红米note
78427,-6530566571513547500,酷派,8720L
78428,8100826399014144050,OPPO,R1C
78429,3457429638088732085,三星,A320t
78430,-8231502930169844832,三星,Galaxy A7
78431,-2754819993408024350,魅族,魅蓝NOTE
78432,4186963799042678213,华为,荣耀6
78433,5057189131650984367,魅族,魅蓝NOTE
78434,9157855528697157091,三星,Galaxy S4
78435,1001885669847667355,小米,MI 3
78436,912603933562972065,小米,MI One Plus
78437,-7490134284916649225,魅族,MX3
78438,-2176170009575865461,vivo,X1ST
78439,5376172438165259196,小米,小米note
78440,8765605040647167477,OPPO,A51
78441,8814371630587537588,三星,Galaxy S6 Edge
78442,1799519169919961776,魅族,魅蓝Note 2
78443,8485620310431682906,魅族,MX3
78444,1265972445408439792,小米,MI 2S
78445,-5770623365555842827,vivo,X3T
78446,-4662383892705061656,优米,R1
78447,5941539085907813477,三星,Galaxy S4
78448,7046465062769032143,小米,MI 4
78449,-2298108472586345599,vivo,X3T
78450,-3201381006908829189,三星,Galaxy S4
78451,5315387933931157299,小米,MI 2A
78452,1405799100975888890,华为,G620-L75
78453,-2128943796579597681,酷派,8720L
78454,-9148920067934646431,华为,荣耀畅玩4X
78455,-2544842705449826758,魅族,MX5
78456,5425912291935419163,三星,乐檬K3
78457,6765926529985005978,小米,MI 4
78458,-269770953948714027,华为,荣耀畅玩4X
78459,6655415186929862170,三星,Galaxy Win
78460,-3173220631999765696,华为,Mate 7
78461,7804156169802106444,三星,Galaxy Mega 6.3
78462,6759584334462453787,小米,红米note
78463,1420844416723449342,酷派,F2
78464,5794072069680732022,vivo,X3T
78465,3894490811843054910,三星,Galaxy Note 2
78466,2870626008113284203,小米,MI 4
78467,-6047622719688365964,华硕,ME7510KG
78468,-2830670371394100369,vivo,Y22IL
78469,6974753061851226150,魅族,魅蓝Note 2
78470,1064892284041417024,三星,Galaxy Note 2
78471,2285106188283632398,vivo,X5Pro
78472,-6455145091643517498,三星,乐檬K3
78473,451662118951173995,三星,Galaxy Note
78474,4610975622206371259,魅族,魅蓝Note 2
78475,3623958477485011774,三星,A850
78476,-3888656635778561421,酷派,7105
78477,7726907964025872898,小米,红米2A
78478,3501846588781962240,小米,E5
78479,-5525443718818725446,三星,Galaxy J5
78480,-6376332307706974258,小米,红米1S
78481,2530574758842197156,小米,红米
78482,-2413274075936576612,三星,Galaxy Trend 2
78483,-2511432877669145728,小米,红米1S
78484,-8249780395265163536,小米,小米note
78485,-6722650600950049241,华为,荣耀7
78486,534549071352764401,三星,Galaxy Note 3
78487,7700834655859328276,vivo,X5SL
78488,8467776718227420235,维图,VT898
78489,-9215766592714662253,酷派,大神F1
78490,-1542962949322761093,魅族,魅蓝Note 2
78491,-18340870648186031,酷派,F2
78492,6220985537321139729,联想 ,A880
78493,5173685272276053883,华为,G610T
78494,9013602252814739435,华为,荣耀7
78495,-5090617459275013448,小米,红米1S
78496,5205386594991317712,小米,MI 3
78497,-3410324103324632037,酷派,大神F2
78498,-8508741582583252903,小米,MI 4
78499,-5296795768198244286,OPPO,R821T
78500,7347558201765981515,华为,荣耀3C
78501,-1308161069086119256,三星,Galaxy Note 2
78502,1978672618927202152,vivo,Y19T
78503,803714692448512340,魅族,魅蓝Note 2
78504,-7704797252552159385,华为,荣耀畅玩4X
78505,8471010594368841218,vivo,Xperia Z Ultra
78506,9111719859524447404,华为,荣耀7
78507,-7902776916187704275,小米,MI One Plus
78508,-4614986356867096824,酷派,9190l
78509,-8884839904423158132,OPPO,R8000
78510,-2364153420245641764,华为,C8813Q
78511,4121008932198517326,三星,Galaxy Note 2
78512,8635854753594022483,魅族,MX5
78513,6602218201817869844,小米,红米note
78514,-2422740822754074300,小米,MI 4
78515,-7306680135048725592,魅族,魅蓝Note 2
78516,1165670564735330342,三星,P780
78517,-3172446463247638937,魅族,魅蓝Note 2
78518,-8311495233119807901,vivo,S7I
78519,-3304551871068667386,小米,MI 4
78520,6117772948741989895,华为,荣耀3C
78521,-1285814273677783916,三星,Galaxy Note 3
78522,1648321018882357149,三星,S938t
78523,-8583557986657008084,华为,Ascend P8
78524,-1870210604096308539,酷派,F2
78525,1736679288084544187,三星,Galaxy Note 3
78526,783426872316864314,小米,小米note
78527,-6269827699656926761,华为,荣耀畅玩4X
78528,4702228232115573019,小米,MI 4
78529,-2623774139840303921,小米,MI 4
78530,-3468949784400376297,小米,红米note增强版
78531,-2801948093806469829,三星,Galaxy S5
78532,5270612118450742938,酷派,F2
78533,172682011159278826,华为,荣耀7
78534,-7714513645918057611,华为,麦芒4
78535,7980705361002388577,OPPO,R7
78536,-1795213735405550030,华为,荣耀3C
78537,2425587799601800876,小米,MI 3
78538,-2830439932543004416,三星,Galaxy S5
78539,7886029315228860276,联想 ,U930HD
78540,-7799679327277570563,三星,Galaxy Note 4
78541,8661945018261292239,小米,MI 3
78542,8595138274521790607,OPPO,A31
78543,4326884608419501390,华为,Mate 7
78544,3902905626152675510,三星,Galaxy Grand Prime
78545,-3317880956680567811,魅族,魅蓝
78546,-196209483811437529,小米,小米note
78547,-2951653891486533907,小米,红米note
78548,-1731234644045932770,魅族,魅蓝Note 2
78549,-7297114113281213851,HTC,EVO 3D X515m
78550,5284245041274184073,OPPO,R7
78551,3164004748449057939,小米,MI 3
78552,3552856487104939135,华为,Mate 7
78553,-3498348220575058868,三星,A788t
78554,-1334642466240512095,魅族,魅蓝Note 2
78555,-7581351962872605955,酷派,大神F1
78556,-4462949239456847644,OPPO,A31
78557,-3891435107389017939,小米,MI 2S
78558,-2615772843825299501,华为,荣耀畅玩4C
78559,3026827520794775051,华为,荣耀6 Plus
78560,3441670805559009208,小米,S5.1Pro
78561,-1773995327397022629,魅族,MX5
78562,-1283919813951200734,华为,荣耀6 Plus
78563,-8840602363834313356,中国移动,M811
78564,-5672948213468996369,三星,Galaxy S4
78565,-4968575826370257542,三星,Galaxy S2
78566,7543791700973553326,vivo,X5Pro
78567,-6815516306680238544,三星,Galaxy S4
78568,6566196825005174278,OPPO,R1S
78569,-8239434151890963899,小米,MI 3
78570,-3601455789510325956,vivo,Y22L
78571,2785311166613550611,魅族,魅蓝Note 2
78572,3357290046875428650,OPPO,R3
78573,-8357846263551163151,三星,Galaxy Win
78574,5294464040764261835,小米,MI 2S
78575,-4762901604802268527,华为,荣耀3C
78576,-9058976870986022312,小米,MI 4
78577,-6442529984094919743,小米,红米note
78578,3041920637399143337,小米,红米
78579,-4448375598532270613,三星,Galaxy Note 4
78580,-3871110412209547273,三星,Galaxy Win
78581,-2731644709858967374,魅族,魅蓝NOTE
78582,-6465947536136452798,小米,MI 2S
78583,860145868365408515,乐视,超级手机1
78584,-8806370001114451737,小米,小米note
78585,-6216150706120701197,小米,红米2
78586,-1503580149817943977,小米,红米Note2
78587,-705070844837710511,OPPO,1107
78588,7322765591984271734,三星,G3818
78589,8073973014035605525,华为,荣耀6 Plus
78590,5327794373931205776,小米,MI 2
78591,-2470057617544303526,三星,S870e
78592,-5062362224825414378,酷派,8720L
78593,3516205452329436984,小米,小米note
78594,-8474161744470199606,OPPO,R7
78595,2957160217223104972,酷派,7295+
78596,1984038765371348436,酷派,K1
78597,-1315295701869884598,vivo,X5Pro
78598,2272992597278308159,OPPO,A31
78599,-3560789211124009884,小米,MI 4
78600,6225413363538070433,小米,红米note
78601,-2177794475166355299,华为,荣耀畅玩4X
78602,-7343983792766385792,魅族,魅蓝2
78603,2721440796134713134,华为,荣耀畅玩4X
78604,-5201178718818700136,华为,P8 Lite
78605,7920106573943437617,小米,MI 3
78606,-523527681677099547,酷派,8730L
78607,-8670650810692519152,vivo,Y27
78608,1187199352936415202,vivo,X5SL
78609,-3302996623845808578,乐视,超级手机1
78610,-8430317516475702898,华为,荣耀畅玩4C
78611,-2975746691063869447,华为,荣耀6 Plus
78612,5932489295182966990,OPPO,N1W
78613,-1205211789090731714,OPPO,R6007
78614,3726410248778205273,三星,Galaxy S4
78615,-2869560994506145260,魅族,魅蓝2
78616,-3073048992409735695,三星,Galaxy A8
78617,6440180408459469608,华为,荣耀6 Plus
78618,-3810287757755191000,优米,UIMI3
78619,7949389568571139451,华为,荣耀畅玩4X
78620,-8834947007957720525,酷派,F2
78621,-6186761130421531741,酷派,8702
78622,7035418550308565632,小米,红米Note2
78623,-4714636134510808218,魅族,魅蓝Note 2
78624,926283630284819611,诺亚信,M15
78625,7867873514596901369,小米,红米note增强版
78626,1317392847135753339,小米,MI One Plus
78627,-4390906853037112738,小米,MI 3
78628,-8627529094569161314,华为,荣耀6 Plus
78629,3029787123633576959,华为,荣耀7
78630,4277661182823200538,酷派,ivvi K1 mini
78631,3935754625625655131,OPPO,R831T
78632,2940425944683797064,OPPO,U705T
78633,5206502548538635813,vivo,Y15
78634,-3588865410416911079,华为,P8 Lite
78635,7054038547995017903,三星,Galaxy Ace Dear
78636,-4660411074136566944,LG,G3
78637,-985242341784856154,华为,荣耀畅玩4X
78638,-5074350117575692644,小米,小米note
78639,-1419241843414871682,OPPO,R821T
78640,-1717475494838505197,三星,Galaxy Note 4
78641,-142088287376103583,小米,MI 2S
78642,7376285839644213073,三星,Galaxy S6 Edge
78643,8400527573163217925,酷派,大神F1
78644,1713377105214516067,华为,Mate 7
78645,580758901955809551,三星,Galaxy S6 Edge
78646,-7053662014634730096,酷派,8702D
78647,-3658987293799902676,海信,小章鱼
78648,6587526920317175888,小米,小米note
78649,-8395947105047393910,三星,黄金斗士A8
78650,-7475144541514252531,小米,红米note
78651,-1672298639509748001,酷派,7295+
78652,-1212279021374798828,vivo,X5Max+
78653,-1858006844990046411,小米,MI 3
78654,-6219322990183348325,OPPO,R830
78655,4364334485208268117,三星,Galaxy S5
78656,5965205753823369816,小米,ELIFE S5.5
78657,-4984217932949035294,三星,联想黄金斗士S8
78658,-7670764109755066584,三星,Galaxy Alpha
78659,-5033378471603843693,努比亚,Z7 Mini
78660,6619821689074413100,vivo,X5Pro
78661,-7469371656440363676,三星,Galaxy S4
78662,3955741726789436185,vivo,X1ST
78663,892418123420933051,小米,MI 3
78664,641003734934977441,华为,荣耀畅玩4X
78665,-6988996745817921071,OPPO,R830
78666,3233647678188195657,HTC,One S
78667,32173102666086778,小米,MI 4
78668,-322329509121671991,华为,荣耀3X畅玩版
78669,-1810055387642690879,OPPO,R7
78670,6205465153662338325,一加,One
78671,7789805823520969752,三星,Galaxy Note 4
78672,2300942046233948988,小米,MI 4
78673,-4188542745704883961,小米,红米note
78674,-4843930093570484885,三星,S5830I
78675,7093706758594001619,小米,红米
78676,4758149004309163666,OPPO,T29
78677,-457804607433832605,三星,A820t
78678,1787043754512348009,三星,Galaxy Grand
78679,-4550670263822360092,小米,天鉴W900
78680,6131719274277642718,酷派,5950
78681,4076176710931153993,vivo,Y27
78682,-719133664482887182,小米,MI 3
78683,7318278212755526573,华为,荣耀7
78684,1121571010804028122,华为,荣耀7
78685,-5592839283090321331,华为,P8 Lite
78686,-8058767963658646131,小米,MI 2A
78687,-2734424559067562925,魅族,魅蓝Note 2
78688,-537962259085478595,摩托罗拉,Moto X
78689,4738383699197106192,小米,M3
78690,1864542808260194023,OPPO,R830
78691,737718426248380524,小米,红米2
78692,-9197301066560262364,小米,红米2
78693,2965023544017287702,努比亚,Z7 Mini
78694,-410722237345645149,华为,荣耀7
78695,1168642411112850940,小米,MI 4
78696,2973495266683677287,魅族,MX5
78697,-366911789734186812,三星,Galaxy Win
78698,1460390510692666866,小米,红米
78699,6597428864309791277,三星,A320t
78700,-7687922465303910751,OPPO,R821T
78701,-8640137724042537581,魅族,魅蓝Note 2
78702,8822624794959656543,三星,Galaxy Grand Neo Plus
78703,-8301240168600926961,小米,M5
78704,4235063910063295653,华为,G610S
78705,-2880760990855486885,小米,MI 2A
78706,7544270349143202521,华为,Ascend P8
78707,-2941332439545970846,魅族,MX5
78708,2049579786817181585,三星,Galaxy Note 3
78709,8395893414197979458,三星,Galaxy Note
78710,7665818888631991565,三星,Galaxy Note 2
78711,-8369554081907970517,华为,荣耀6
78712,-3642392870862093143,三星,黄金斗士A8
78713,-3202285010908915105,三星,Galaxy S3
78714,5037818781660009322,小米,红米Note2
78715,-5312905191511622006,LG,L22
78716,5708323891133368480,小米,ELIFE E3T
78717,-3869400343994499140,三星,Galaxy S5
78718,-3344626416832940280,三星,Galaxy Mega 2
78719,-5405928987842308956,vivo,X5Pro
78720,-963593238645552182,vivo,X5Pro
78721,992528635308173135,三星,A398t+
78722,5611876942851331603,vivo,X5L
78723,-1513841827858215979,华为,P8 Lite
78724,1349203563947339688,三星,S7898
78725,4953144255289516131,LG,G4
78726,-8091841346142136961,OPPO,R1
78727,-3812599432875739654,华为,荣耀7i
78728,-7701888816410329020,魅族,魅蓝NOTE
78729,-2629609661473089423,魅族,魅蓝Note 2
78730,-4143064213533402583,三星,Galaxy S3
78731,880558654177380730,华为,Ascend P8
78732,-7249416286875843466,中国移动,M812C
78733,-3481783700413435255,小米,红米note
78734,3674734551561223541,魅族,MX3
78735,-7156202351341532662,华为,荣耀畅玩4C
78736,8367121004301634630,华为,荣耀X2
78737,344580441918398165,华为,荣耀畅玩4
78738,-192088913619863045,小米,MI 2S
78739,-4513520298012073519,vivo,X5SL
78740,633726060251115431,魅族,魅蓝Note 2
78741,2732238701408353062,锤子,坚果手机
78742,6806422291574346599,酷派,8720L
78743,-6457113130932857948,努比亚,Z9 Max
78744,-22780715507327935,小米,MI 4
78745,-7663104449661811500,三星,Galaxy Note 3
78746,-8765727980391999472,vivo,X3T
78747,-1088215657966231711,华为,荣耀4A
78748,-5720060243029297058,vivo,Y13
78749,1182656162549555985,三星,Galaxy S4
78750,-4741059304910180816,小米,红米
78751,-8808776377817703092,OPPO,R7 Plus
78752,-8609987852497337258,OPPO,R7
78753,2397636570586381992,小米,MI 3
78754,2928538154160911491,小米,红米1S
78755,8331209021753247505,华为,荣耀畅玩5
78756,-7304459657430511039,华为,G610T
78757,1294864206299039273,华为,Mate 7
78758,-2091104597448514949,华为,Ascend P7
78759,7887799108989482977,华为,Ascend P8
78760,-1193591440673980372,OPPO,U705T
78761,-758484923621528222,酷派,大神Note3
78762,-7931277502969041471,魅族,MX3
78763,-7748121078369601197,三星,Galaxy Win
78764,-1907278464920908261,vivo,Xperia T2 Ultra
78765,1147909778299936387,魅族,MX4
78766,4535192135019362701,华为,Y600D
78767,-5593470983187853294,小米,MI 2C
78768,-1867557450382750161,华为,P8 Lite
78769,-4434742026584890898,魅族,MX5
78770,6427908805072631751,HTC,M8St
78771,1113332799031439675,小米,MI 2S
78772,7494456355351782051,小米,小米note
78773,2509271846108779213,小米,红米
78774,2221240588328795002,vivo,X3T
78775,4281108061379745058,华为,荣耀3C
78776,3239103297332546171,华为,Mate 7
78777,-4021235418014717376,vivo,S7I
78778,6934304247118856449,三星,Galaxy Note 3
78779,-7492899678460092357,魅族,MX2
78780,-7920986025933282577,OPPO,R831S
78781,7238181110857002740,小米,MI 2S
78782,-2567271603196484388,三星,Galaxy Grand Prime
78783,6994810299144057380,vivo,Xplay3S
78784,2183896859328049616,小米,小米note
78785,4623552728280060275,华为,Y511-T00
78786,-6534098530313071230,小米,note顶配版
78787,2557260228485056384,小米,MI 3
78788,7548801042819785802,vivo,X3L
78789,-5923156772953764656,黑米,A1
78790,-4093720144261520769,三星,Galaxy S4
78791,-1548669842713562951,华为,P8 Lite
78792,-6812638912624688739,华为,Mate 7 青春版
78793,5919230396237089670,三星,Galaxy Mega 5.8
