,device_id,gender,age,group
56913,-1312937957873494482,M,34,M32-38
56914,-9023589610046533587,M,25,M23-26
56915,3036199120978705076,M,42,M39+
56916,-6921093608245923226,M,26,M23-26
56917,3234694369344060906,M,26,M23-26
56918,2040078530559948467,M,32,M32-38
56919,-2526211524226226503,F,24,F24-26
56920,-848389547855997521,F,24,F24-26
56921,-8052707330648668263,F,20,F23-
56922,4065408380331460127,M,20,M22-
56923,-4847626914440652123,F,24,F24-26
56924,-7347388415505692115,F,27,F27-28
56925,-5368502937720081515,F,27,F27-28
56926,1405765465184547788,M,35,M32-38
56927,-3848068139010207953,F,26,F24-26
56928,3233489793298761360,M,32,M32-38
56929,-8803700837751114606,M,21,M22-
56930,489914404200806942,M,24,M23-26
56931,3084418677851400207,M,24,M23-26
56932,6229134468515535808,M,24,M23-26
56933,-4188987850729985491,F,36,F33-42
56934,7296469786321183947,M,31,M29-31
56935,2801118323884971864,M,30,M29-31
56936,4365126278404139797,F,37,F33-42
56937,4819176203774738529,F,23,F23-
56938,-6248181482943699982,M,35,M32-38
56939,7658651413890707977,M,23,M23-26
56940,8491081040831135769,F,22,F23-
56941,-5741579398885958208,F,27,F27-28
56942,-1451120653347437820,M,45,M39+
56943,8564293536267622935,M,31,M29-31
56944,-3440786444775204221,F,27,F27-28
56945,-9079342812768398424,F,25,F24-26
56946,7333777435480592108,M,27,M27-28
56947,-63384431588591071,M,42,M39+
56948,-4287548937934554506,F,18,F23-
56949,-2516522554853213482,M,39,M39+
56950,2471808621852067611,M,39,M39+
56951,-3537624079132860740,F,31,F29-32
56952,885416945950515496,M,25,M23-26
56953,-5503706662922587033,F,26,F24-26
56954,-1484510628044197458,M,27,M27-28
56955,-2979743569756555342,M,20,M22-
56956,-2791776662825073146,M,20,M22-
56957,-4614770054649970764,F,26,F24-26
56958,6284848407978140122,M,59,M39+
56959,-4598979289766011967,M,59,M39+
56960,-736837194860935374,M,59,M39+
56961,4044961887272707219,M,25,M23-26
56962,-3573972454824588896,F,22,F23-
56963,1908743586112679893,F,22,F23-
56964,7760728118133549869,M,46,M39+
56965,-312755689341281598,F,22,F23-
56966,2938851186304432909,F,33,F33-42
56967,-8261264494158765788,F,28,F27-28
56968,1673867940169130719,F,28,F27-28
56969,5132214250649724088,M,37,M32-38
56970,-4183690918566677689,M,34,M32-38
56971,-7151623183392894602,M,27,M27-28
56972,-6764312193465758259,F,42,F33-42
56973,6469594653676780661,F,33,F33-42
56974,-4204936796717037977,M,22,M22-
56975,-7245702724073492833,M,22,M22-
56976,392529546006332177,F,45,F43+
56977,-7466536550927835400,M,27,M27-28
56978,7111784141031311388,F,19,F23-
56979,4380414749789980088,F,19,F23-
56980,5897462847672375782,M,22,M22-
56981,-8712082170268097424,F,25,F24-26
56982,6502024506236839651,F,68,F43+
56983,171429893839197726,F,46,F43+
56984,-451615415028527444,F,30,F29-32
56985,8302363533915013041,M,34,M32-38
56986,5254063978538223074,F,30,F29-32
56987,5448997971670116791,M,22,M22-
56988,7405815781696765828,M,30,M29-31
56989,-6995573311402978776,F,34,F33-42
56990,1785407019445186057,M,24,M23-26
56991,-5533003778287279536,M,20,M22-
56992,6470965701455592000,M,37,M32-38
56993,4749543014466651515,M,40,M39+
56994,-1255535332720927195,F,32,F29-32
56995,6113231366549213695,M,30,M29-31
56996,8977297337146333983,M,52,M39+
56997,-1771983576621990035,F,20,F23-
56998,6554133220249917949,F,20,F23-
56999,-3876837667972018513,M,20,M22-
57000,1187678681727534527,F,24,F24-26
57001,8923681170031520014,F,23,F23-
57002,3217346292151516316,M,24,M23-26
57003,8472336260010137931,F,36,F33-42
57004,-4586603689488223391,M,46,M39+
57005,815993723450599014,F,35,F33-42
57006,-8605935504577608982,M,26,M23-26
57007,-1046886646959301614,M,22,M22-
57008,-6363012933236904601,M,30,M29-31
57009,7916733094304278430,F,35,F33-42
57010,613595049121235469,M,30,M29-31
57011,5153008013068796145,M,22,M22-
57012,2988631325980186278,M,35,M32-38
57013,-7245035410409998271,F,27,F27-28
57014,2825873362723015155,F,33,F33-42
57015,-6627501375370019637,M,24,M23-26
57016,-6373188682585220197,M,22,M22-
57017,-2496820969557192404,M,62,M39+
57018,-4483235488687461351,F,47,F43+
57019,-316988245535079909,F,30,F29-32
57020,5851035620211575881,M,26,M23-26
57021,-7482153100533198868,M,26,M23-26
57022,1041472834559174911,F,26,F24-26
57023,-8501474912792774504,M,30,M29-31
57024,-7796406756056172952,F,28,F27-28
57025,-3330372410591120155,F,26,F24-26
57026,-541309963911713099,M,20,M22-
57027,3828257350678675771,F,25,F24-26
57028,2544269007365359396,F,26,F24-26
57029,-8774977125190296432,M,24,M23-26
57030,-2816817037498906128,M,44,M39+
57031,590886815767546673,M,41,M39+
57032,-1774364019987990763,M,30,M29-31
57033,1291291748426667701,F,34,F33-42
57034,-5152678409604937784,M,26,M23-26
57035,-7540622111820280725,F,28,F27-28
57036,-9176094791256868912,F,28,F27-28
57037,-1378326588414066612,M,22,M22-
57038,-3459730723464825204,M,22,M22-
57039,-3361581997789118987,M,22,M22-
57040,-9109251959175988661,M,22,M22-
57041,-3724146953764402069,M,38,M32-38
57042,-958430431028529199,F,26,F24-26
57043,1231898182461458509,M,29,M29-31
57044,1543393893853390751,F,30,F29-32
57045,-4434411821816570372,M,46,M39+
57046,4465091909517073625,M,19,M22-
57047,4323289436917542376,F,31,F29-32
57048,3833174340695081882,F,42,F33-42
57049,-6745654932338297540,M,53,M39+
57050,5840961701992905811,F,25,F24-26
57051,-5170897200302954612,F,52,F43+
57052,5696266072031940140,F,32,F29-32
57053,-4460266530509683076,M,19,M22-
57054,7007001450412467139,M,30,M29-31
57055,46544579337530584,M,30,M29-31
57056,-9103316913690574555,M,31,M29-31
57057,-5917861183945549238,M,31,M29-31
57058,5801633604137367109,M,34,M32-38
57059,-6944396624636600354,M,26,M23-26
57060,-6655106760945061212,M,49,M39+
57061,-2700196836228110362,F,24,F24-26
57062,-6850989222474767117,M,20,M22-
57063,-157908625487886431,F,32,F29-32
57064,-3045201823885682836,F,31,F29-32
57065,-8645203190273159269,F,19,F23-
57066,-7562594624943353508,M,46,M39+
57067,1004331999263491763,M,27,M27-28
57068,6027617994657905299,M,31,M29-31
57069,529249377149202971,M,32,M32-38
57070,-631790620032472982,M,32,M32-38
57071,-4209977284134521185,M,33,M32-38
57072,4783662889169057910,M,32,M32-38
57073,-902459676191491086,M,31,M29-31
57074,-7069435959970049241,M,26,M23-26
57075,-2915186449018013100,M,27,M27-28
57076,2704565843169787232,M,43,M39+
57077,-4522266014252831879,M,27,M27-28
57078,2126262567684764811,M,37,M32-38
57079,2100399313274077008,F,24,F24-26
57080,4141638629909488119,M,30,M29-31
57081,1666634310795818158,M,30,M29-31
57082,-7083263965528902319,F,36,F33-42
57083,-1046366347946827585,M,23,M23-26
57084,3346510526011240156,F,20,F23-
57085,6183986127630960080,F,20,F23-
57086,-6169564876426598291,M,29,M29-31
57087,-2657446387283763663,M,28,M27-28
57088,-8483230699911906046,M,28,M27-28
57089,-3978088252930098051,M,28,M27-28
57090,2014346356861680593,M,28,M27-28
57091,-3031492011754542469,M,28,M27-28
57092,1221329759748234555,M,28,M27-28
57093,425948749563311423,M,28,M27-28
57094,1816864987604854931,F,28,F27-28
57095,-7556320601981763399,M,38,M32-38
57096,5141174961466541353,M,38,M32-38
57097,-3427745649332362486,F,17,F23-
57098,5647172109663682608,F,30,F29-32
57099,-4626774962060792169,M,28,M27-28
57100,4026906666234012789,M,31,M29-31
57101,2135986898260804669,M,41,M39+
57102,-6940140659720061844,M,41,M39+
57103,-8747284264172520674,F,29,F29-32
57104,4006733799170010701,M,39,M39+
57105,-134418147943948221,M,43,M39+
57106,4412155854785625003,M,26,M23-26
57107,-5491619532114321007,M,35,M32-38
57108,-4774848408153832689,F,43,F43+
57109,2230696140537710010,M,43,M39+
57110,878773305707915793,M,29,M29-31
57111,-355616991318230422,F,26,F24-26
57112,-1742861630412736058,M,37,M32-38
57113,-5696936208499769704,M,25,M23-26
57114,-7233603936202892603,M,33,M32-38
57115,-5185666715387455384,M,23,M23-26
57116,4369187039447783841,F,33,F33-42
57117,-6832820676694056455,M,20,M22-
57118,-7655526611438814658,M,31,M29-31
57119,-7299849649939052053,F,23,F23-
57120,40228966137823311,M,26,M23-26
57121,2367131076806771613,M,28,M27-28
57122,-2294909191893946678,M,36,M32-38
57123,-3189209564521242006,M,36,M32-38
57124,7694487165434315873,M,23,M23-26
57125,1032496471602739732,F,20,F23-
57126,-3545051227488376763,M,35,M32-38
57127,-801588772938035803,M,49,M39+
57128,-6264970622642920632,M,17,M22-
57129,6840648921516054918,F,19,F23-
57130,-1606104198791715251,M,29,M29-31
57131,-5422398977915732239,F,35,F33-42
57132,-3506651536419156502,M,40,M39+
57133,3989812731803036351,M,30,M29-31
57134,8157880620138215168,M,33,M32-38
57135,2419238631314696564,M,34,M32-38
57136,3866533114709301489,M,48,M39+
57137,67262388899965248,M,26,M23-26
57138,1181123770355366568,F,25,F24-26
57139,-3759910472005627068,F,25,F24-26
57140,2743742210442139188,M,28,M27-28
57141,-5519070006740880441,M,34,M32-38
57142,4688809268724286561,F,37,F33-42
57143,6334463902067148106,F,48,F43+
57144,-104949823321763638,M,46,M39+
57145,1585312092614498899,F,48,F43+
57146,7163627422543504739,F,54,F43+
57147,5622539788091111360,F,28,F27-28
57148,2743336826335701281,M,27,M27-28
57149,-7325424642476097602,M,27,M27-28
57150,-995788811619934548,M,27,M27-28
57151,-5384328768172960341,F,37,F33-42
57152,3821054319347830058,M,26,M23-26
57153,-9063253192136940399,M,28,M27-28
57154,-3472338376592339884,M,39,M39+
57155,8109205969894662857,M,40,M39+
57156,3841421234545569021,F,29,F29-32
57157,-1476950493797980020,F,29,F29-32
57158,-5099651556047550527,F,29,F29-32
57159,-5963692421027555013,F,29,F29-32
57160,-2038548728159841783,M,30,M29-31
57161,-3461311879166884995,F,35,F33-42
57162,413989305809888903,M,37,M32-38
57163,1522361432209523736,M,38,M32-38
57164,4964203530685149029,M,47,M39+
57165,345413680930078568,F,25,F24-26
57166,-8996899074466592163,F,30,F29-32
57167,-8195627007944529572,M,25,M23-26
57168,-7189077493165783424,F,26,F24-26
57169,-8193803416524641699,F,27,F27-28
57170,-8325258027479069444,M,35,M32-38
57171,-4850790467423726163,F,23,F23-
57172,-5887773018239023850,M,21,M22-
57173,-6182205128464109376,M,35,M32-38
57174,-5555980532876364711,F,23,F23-
57175,-6872394069502623118,M,18,M22-
57176,-6564313410201276271,F,25,F24-26
57177,-8275146541906902276,F,23,F23-
57178,-8383281829850269780,M,31,M29-31
57179,9142029971111367241,F,30,F29-32
57180,1139375924957925971,M,28,M27-28
57181,-3040032857101564155,M,26,M23-26
57182,-4359752549882079576,M,26,M23-26
57183,955224755457261149,F,20,F23-
57184,-3434222027558930011,F,45,F43+
57185,-2968245526185589497,M,19,M22-
57186,5371642484199474223,F,29,F29-32
57187,-3448550505996958665,M,22,M22-
57188,-4600050510318891110,M,51,M39+
57189,7045444594026837894,F,21,F23-
57190,6990313246117489509,M,29,M29-31
57191,-2635148831792019489,M,45,M39+
57192,-2171067714073148314,F,22,F23-
57193,-8536945515807918204,F,33,F33-42
57194,4587366271068558065,F,38,F33-42
57195,7572970873880320529,M,25,M23-26
57196,8516412063171997481,M,30,M29-31
57197,5737184999064109389,F,24,F24-26
57198,-1059933011524840053,M,24,M23-26
57199,-2193477234605968159,M,48,M39+
57200,3502110609721942644,F,21,F23-
57201,1782732591976233896,M,29,M29-31
57202,6477030448382685537,M,32,M32-38
57203,3212581693888308911,F,23,F23-
57204,5271370545944317167,M,33,M32-38
57205,-6530467924877990071,F,28,F27-28
57206,5348335896567054253,F,21,F23-
57207,-8302178691154814067,F,23,F23-
57208,3569295522533994694,M,20,M22-
57209,830388878713079206,M,34,M32-38
57210,1890935037410315070,M,20,M22-
57211,-2873045399018464406,F,37,F33-42
57212,-5649053137194090009,M,27,M27-28
57213,-3206806498057748314,M,31,M29-31
57214,4047031905086010678,M,51,M39+
57215,7099891870231285616,M,23,M23-26
57216,-3326332903334958489,F,20,F23-
57217,-3386696419914685063,M,26,M23-26
57218,-2126159867637857091,M,20,M22-
57219,2316231941470339457,M,40,M39+
57220,-3177871173025653842,M,20,M22-
57221,2409313805157805406,F,48,F43+
57222,-1315261595841815827,F,26,F24-26
57223,-9099960067561012003,M,32,M32-38
57224,8601961081770441308,M,32,M32-38
57225,-4940585511732756459,F,39,F33-42
57226,-4285037460278300923,M,25,M23-26
57227,6646975260425591285,F,21,F23-
57228,-4045567105698326033,M,22,M22-
57229,3385174052427234295,F,24,F24-26
57230,1462764847560357146,F,21,F23-
57231,4560160439658085509,M,33,M32-38
57232,-8476056963266741276,F,36,F33-42
57233,-1563647501192038978,F,22,F23-
57234,8470508236705225365,M,39,M39+
57235,-5861824880690899451,F,32,F29-32
57236,-504609785865158491,F,33,F33-42
57237,6318585061042832656,F,31,F29-32
57238,3968960087369922338,F,24,F24-26
57239,-617181109264208974,F,51,F43+
57240,8970488261781086744,M,21,M22-
57241,-7654439795606924904,F,17,F23-
57242,-5216587493248461713,F,24,F24-26
57243,-2227399012384838067,M,23,M23-26
57244,2703839915035418266,M,36,M32-38
57245,8785616776557816145,F,33,F33-42
57246,4523882000109072512,M,18,M22-
57247,8253464092560872149,M,18,M22-
57248,-5855682395884037807,M,18,M22-
57249,-6522543470018495575,M,18,M22-
57250,-3287819583289420946,M,29,M29-31
57251,-8880636946413772275,M,36,M32-38
57252,-7129868238211132342,F,25,F24-26
57253,-1507832562155552726,M,27,M27-28
57254,-5330791261025500444,M,27,M27-28
57255,-9035558480855227815,M,33,M32-38
57256,-2914588501954113039,F,37,F33-42
57257,-4472536624863174455,M,34,M32-38
57258,9068749495278778680,M,36,M32-38
57259,988208950102888372,M,27,M27-28
57260,-3920756211045815521,F,27,F27-28
57261,9182713136458787888,F,27,F27-28
57262,6225714673484709679,M,48,M39+
57263,457357128855656815,M,26,M23-26
57264,5312555769237937862,F,32,F29-32
57265,7964073820472821086,F,24,F24-26
57266,-7414880592248975637,M,46,M39+
57267,6968578725116486586,M,27,M27-28
57268,-3259346219242149171,F,28,F27-28
57269,2506185170508212272,F,22,F23-
57270,-930125262315504732,F,36,F33-42
57271,1140966483732741559,F,44,F43+
57272,-4721867802265729903,F,44,F43+
57273,4046698751821465646,F,35,F33-42
57274,-5048639359377096515,F,54,F43+
57275,7247639367203506919,F,36,F33-42
57276,-6507218319785683749,M,23,M23-26
57277,-1584574957273512638,F,33,F33-42
57278,3627191633876344392,M,34,M32-38
57279,-5204414787715936561,M,38,M32-38
57280,8815795620507148034,M,28,M27-28
57281,7923177333335067656,F,22,F23-
57282,8364362383344959556,M,16,M22-
57283,-27779971097986720,M,31,M29-31
57284,1840545550545547480,M,20,M22-
57285,-9170683491171761036,M,25,M23-26
57286,485681954991473515,F,25,F24-26
57287,-3167766385273854685,M,28,M27-28
57288,646405672181553056,M,49,M39+
57289,-7317818536855647731,M,32,M32-38
57290,1359749255831242284,F,27,F27-28
57291,1654876597267071281,M,45,M39+
57292,3526714319914910220,M,47,M39+
57293,-9052273118377712132,F,32,F29-32
57294,-5981565452768291628,M,36,M32-38
57295,-1257561040074226481,M,36,M32-38
57296,-1224433870734591821,F,35,F33-42
57297,4651407576397549739,F,26,F24-26
57298,1802644944327618112,M,36,M32-38
57299,6355611319068175547,F,26,F24-26
57300,452167532675166710,M,39,M39+
57301,-7294389023189241568,M,28,M27-28
57302,5703390416299949845,M,34,M32-38
57303,-287558586393997806,F,44,F43+
57304,8592913855552338545,F,37,F33-42
57305,6225413363538070433,F,52,F43+
57306,-8003175198213999839,M,49,M39+
57307,7391239026100748536,M,40,M39+
57308,5901442466883775458,M,34,M32-38
57309,8598105716196153462,F,39,F33-42
57310,3515799734246475879,M,37,M32-38
57311,4481930301122234412,M,38,M32-38
57312,8643819098056464396,M,32,M32-38
57313,-5579288344215197555,F,47,F43+
57314,-6363520128189391832,M,19,M22-
57315,7338250903875397047,F,25,F24-26
57316,-5451773997364564013,F,19,F23-
57317,-2241749216885470459,F,29,F29-32
57318,-523480956054940620,M,30,M29-31
57319,-8241607618249899091,F,37,F33-42
57320,145558904727092430,F,48,F43+
57321,-648386862454861662,F,48,F43+
57322,7285403647951736156,F,46,F43+
57323,523847337922084688,M,34,M32-38
57324,-7566220214532335786,M,27,M27-28
57325,-1370707918820822175,M,34,M32-38
57326,9194957446150944503,M,34,M32-38
57327,1130828567097601384,M,34,M32-38
57328,558122673887959041,M,38,M32-38
57329,8020920889701246465,M,39,M39+
57330,2746097641158120336,M,39,M39+
57331,-4059507393100473612,M,39,M39+
57332,-6450480861138912836,M,57,M39+
57333,3150742261138559754,F,33,F33-42
57334,-7290260173850355918,M,30,M29-31
57335,-4683787853584038456,F,25,F24-26
57336,6707886379367419860,F,28,F27-28
57337,1083448090127601420,M,26,M23-26
57338,-8328852212651798149,M,27,M27-28
57339,8934168657226832460,M,29,M29-31
57340,2157255795388079057,F,25,F24-26
57341,7279727682278249925,F,32,F29-32
57342,-698537497119072577,M,20,M22-
57343,1190414235360155557,M,26,M23-26
57344,5115216782176276849,M,22,M22-
57345,-8111471351409086374,M,22,M22-
57346,-635586555717221230,M,22,M22-
57347,-6694542479157706926,F,42,F33-42
57348,2565821139619627253,M,34,M32-38
57349,-5205283908515176867,M,22,M22-
57350,-8343106416205055124,M,21,M22-
57351,3682836744282051363,M,35,M32-38
57352,-801006170178631601,F,44,F43+
57353,675474486171405636,M,28,M27-28
57354,556454988037017249,M,23,M23-26
57355,1704202395360957241,M,28,M27-28
57356,8502209715362024017,M,27,M27-28
57357,3307155711754610433,M,30,M29-31
57358,-357129870453870505,M,25,M23-26
57359,-679567196677027710,M,20,M22-
57360,4214955697539592697,M,17,M22-
57361,-7071220853455503521,M,32,M32-38
57362,-5194714578726483736,F,29,F29-32
57363,1323806383493259979,F,29,F29-32
57364,-1023616646614242537,M,32,M32-38
57365,-6589570221722725738,M,22,M22-
57366,-583151926853399398,M,31,M29-31
57367,-8228702414459374905,M,31,M29-31
57368,5636980089436695640,M,27,M27-28
57369,-7196436930655423340,M,26,M23-26
57370,-5583822054383364755,M,37,M32-38
57371,-7865485795819002655,M,29,M29-31
57372,-8164343485932809604,M,26,M23-26
57373,-774637685420275008,M,33,M32-38
57374,-1441674161052134138,M,21,M22-
57375,-4803706146468319710,M,27,M27-28
57376,-2799176014359715567,M,28,M27-28
57377,-2627646649174129318,M,43,M39+
57378,2759286304859307559,F,31,F29-32
57379,-2390172208811252682,M,51,M39+
57380,-2761795325613470996,M,34,M32-38
57381,-7584589894999476051,F,31,F29-32
57382,263231887213135947,F,37,F33-42
57383,4975041545322486094,M,23,M23-26
57384,-289053778426309429,M,30,M29-31
57385,-2263984713738976253,M,22,M22-
57386,-9089271892410348659,F,29,F29-32
57387,-1644633087111890532,M,36,M32-38
57388,1285046656861113161,M,33,M32-38
57389,-2690449250240696925,M,36,M32-38
57390,4034105276998712266,M,25,M23-26
57391,1871687537842953534,M,41,M39+
57392,-6442529984094919743,M,34,M32-38
57393,3840835540507415469,M,34,M32-38
57394,-9018931381391263972,M,25,M23-26
57395,-5259019150966873546,M,32,M32-38
57396,-1838031687805066321,M,61,M39+
57397,1621002690321002760,M,26,M23-26
57398,-5949440942329249464,M,26,M23-26
57399,-886083782299630905,M,24,M23-26
57400,3696410158280724777,M,35,M32-38
57401,7133850174944681069,M,41,M39+
57402,-2673307960281260865,F,19,F23-
57403,-6522191777596868758,M,53,M39+
57404,48835525466264861,M,35,M32-38
57405,1925928503691501119,F,26,F24-26
57406,8090048455049199612,F,27,F27-28
57407,-1972542409220847764,F,25,F24-26
57408,8761345830074368965,M,46,M39+
57409,2456262989287228456,F,23,F23-
57410,-1099966189345044536,M,49,M39+
57411,-4789869194160136246,M,36,M32-38
57412,-3601419986094002547,M,30,M29-31
57413,-6989826983685712920,F,24,F24-26
57414,5333170572228459661,F,24,F24-26
57415,-7240435914383855639,M,27,M27-28
57416,6949238524800462896,M,21,M22-
57417,5516223548476926695,M,36,M32-38
57418,5633096429153040396,M,43,M39+
57419,-2555563860789594929,F,35,F33-42
57420,-4415954077078099696,M,45,M39+
57421,7996201959602981040,F,20,F23-
57422,3387576310087921241,F,30,F29-32
57423,5470940953562975143,M,26,M23-26
57424,-1371484006145024783,M,31,M29-31
57425,-4401019156097795531,M,26,M23-26
57426,-3912875074930868176,M,33,M32-38
57427,-5065488725134831191,M,26,M23-26
57428,-4857928853764911512,M,26,M23-26
57429,1210448775053183389,M,48,M39+
57430,-1458292169467276632,M,20,M22-
57431,421220759762749713,M,17,M22-
57432,8686718535277140369,M,32,M32-38
57433,412408054734196305,F,31,F29-32
57434,-4954720836238496811,M,33,M32-38
57435,3098522633714600903,M,46,M39+
57436,-5857831480126784569,M,31,M29-31
57437,1999941096298183463,M,31,M29-31
57438,4995125941764452776,F,27,F27-28
57439,8298932734166517248,M,32,M32-38
57440,9007525819277409797,F,38,F33-42
57441,3700283622134095562,M,16,M22-
57442,-7255939184438713531,M,31,M29-31
57443,-554287574088437623,F,21,F23-
57444,-184459559578718272,F,24,F24-26
57445,-4779436109118663654,M,30,M29-31
57446,-1387535408754708563,M,30,M29-31
57447,-505345186225452495,M,31,M29-31
57448,-159573369717951433,M,31,M29-31
57449,-8209362425392415477,M,31,M29-31
57450,-2176324273009638812,M,31,M29-31
57451,5128257262228435847,M,31,M29-31
57452,7949776230140936675,M,31,M29-31
57453,-8078040046413947374,F,28,F27-28
57454,2085171125979285668,M,28,M27-28
57455,-2912351614560045725,F,59,F43+
57456,-7886973369436575404,M,34,M32-38
57457,4177846335178301318,F,20,F23-
57458,-758415875809289611,F,41,F33-42
57459,7859144805533630789,F,19,F23-
57460,-38529055781668111,M,51,M39+
57461,-2136941552775861402,M,22,M22-
57462,4142476132428679726,F,43,F43+
57463,8676688048957468710,F,41,F33-42
57464,7060580085164741126,F,29,F29-32
57465,-1566103067155822735,F,24,F24-26
57466,8640996478173461339,F,24,F24-26
57467,-5732430490632818652,M,38,M32-38
57468,3789114416894777737,F,27,F27-28
57469,6191055935100437756,F,19,F23-
57470,-8614609373813450544,M,26,M23-26
57471,-2186547777505060000,M,26,M23-26
57472,-3519374920427844002,M,41,M39+
57473,-8081885278651669267,M,23,M23-26
57474,-934873067732565988,M,19,M22-
57475,8174668758490628925,F,32,F29-32
57476,-4550158348948154099,F,32,F29-32
57477,7024742720074322560,M,30,M29-31
57478,-8215142720452278307,M,23,M23-26
57479,-4252496034627280903,M,42,M39+
57480,2738558569004910103,M,28,M27-28
57481,8045076723070084566,M,33,M32-38
57482,-1592506602065529795,F,22,F23-
57483,-8789618940496964039,F,45,F43+
57484,5565630626651512761,F,29,F29-32
57485,-8023174030637009658,M,20,M22-
57486,-2144503959444165883,M,43,M39+
57487,-1572486312996462657,F,26,F24-26
57488,3265615155354198371,M,27,M27-28
57489,423488372772029356,M,43,M39+
57490,-3878316655228904695,M,26,M23-26
57491,1996531052908873857,M,29,M29-31
57492,3571617724147218754,M,24,M23-26
57493,-7055067762792826387,F,21,F23-
57494,251326292030013568,M,28,M27-28
57495,8441973637838535107,M,40,M39+
57496,-8686195388064222327,M,23,M23-26
57497,-1513944860607795458,M,27,M27-28
57498,4423992270479629689,M,28,M27-28
57499,-264981784288946414,M,55,M39+
57500,-2885907824051632277,M,24,M23-26
57501,2551619972072588583,M,24,M23-26
57502,-4117562947570724410,M,33,M32-38
57503,-7939292181718458316,M,18,M22-
57504,8389411283431816765,M,30,M29-31
57505,4248339502648500930,M,35,M32-38
57506,206541089405801213,F,26,F24-26
57507,3024549150243017720,F,19,F23-
57508,4694113226399150729,F,29,F29-32
57509,7765198421731889044,M,19,M22-
57510,5821217454695123198,F,77,F43+
57511,-5244692432213517006,F,20,F23-
57512,-6465163674673201865,F,25,F24-26
57513,2263010635097882123,M,23,M23-26
57514,-8791189964864244655,F,26,F24-26
57515,7265100806176327474,F,26,F24-26
57516,-8953659000620340796,F,23,F23-
57517,-778015868712243567,M,27,M27-28
57518,6433171415311606855,F,54,F43+
57519,5702494402094893345,M,28,M27-28
57520,8060517513805986089,M,28,M27-28
57521,7465022494278104221,F,20,F23-
57522,909029325271667527,M,45,M39+
57523,-6392496460623520108,M,28,M27-28
57524,4860456876786832078,F,34,F33-42
57525,-3004584527210311080,M,21,M22-
57526,-4938949702125655787,F,34,F33-42
57527,6694437260708304897,F,31,F29-32
57528,-4201347327622988952,M,25,M23-26
57529,-1478515922607707170,M,35,M32-38
57530,-5455762258041773282,M,43,M39+
57531,-6887768956013450717,M,43,M39+
57532,-6448978247545920717,M,53,M39+
57533,-5347123682727877115,M,35,M32-38
57534,-540200947281428061,M,43,M39+
57535,8515271180335771720,M,31,M29-31
57536,6422748937918149083,M,31,M29-31
57537,-1607649918638952425,M,33,M32-38
57538,667130113921913573,F,23,F23-
57539,2725416310727300107,M,21,M22-
57540,7623756064594911718,M,25,M23-26
57541,234801116488104786,F,20,F23-
57542,7377957995531411096,F,35,F33-42
57543,-9147190973978944920,F,35,F33-42
57544,6480917907673340375,M,28,M27-28
57545,3335785688060028687,M,26,M23-26
57546,-1717694855776092202,F,50,F43+
57547,8990023252394017602,M,32,M32-38
57548,-6193901149138420598,F,16,F23-
57549,2290251492960949751,M,26,M23-26
57550,8154483520191499704,M,31,M29-31
57551,-7169750942019694390,M,37,M32-38
57552,-7045138154601334108,F,28,F27-28
57553,3542377197933659488,M,22,M22-
57554,1837089603585885878,F,25,F24-26
57555,2435906604490118647,M,30,M29-31
57556,-2387520358810998441,M,25,M23-26
57557,-5040352690824788254,M,40,M39+
57558,6822791144055848141,F,27,F27-28
57559,-967992227635286171,M,30,M29-31
57560,-1860477143519357130,M,26,M23-26
57561,7261113895204933426,M,39,M39+
57562,-5447080694495485226,M,28,M27-28
57563,3603205692275331345,M,28,M27-28
57564,809676529515862974,F,38,F33-42
57565,4845119494962023145,M,42,M39+
57566,-7039366959544559635,F,23,F23-
57567,1120702433515919072,M,22,M22-
57568,6908206729824849781,M,22,M22-
57569,8780146868947766046,F,34,F33-42
57570,-2721858939728131947,M,14,M22-
57571,8259555584051799207,M,21,M22-
57572,6731667429783451506,F,36,F33-42
57573,-6576473294176848239,M,26,M23-26
57574,2961580256731056042,M,28,M27-28
57575,6902768613910005070,M,33,M32-38
57576,4638851154137370619,M,35,M32-38
57577,1309678976082014388,F,31,F29-32
57578,933088028578459038,F,16,F23-
57579,-1242943998232559830,F,20,F23-
57580,-7408645141433612671,M,23,M23-26
57581,3589157991721998968,M,18,M22-
57582,4125444085603233478,M,69,M39+
57583,7459293785415770922,F,39,F33-42
57584,-9083859229519121862,F,30,F29-32
57585,-5242443149539489117,M,31,M29-31
57586,2733339435150880484,F,19,F23-
57587,-4717682315526262658,M,25,M23-26
57588,881049254695186371,F,28,F27-28
57589,9134135312233212125,M,33,M32-38
57590,-6324131137466932528,F,30,F29-32
57591,2221867834351745529,M,37,M32-38
57592,-5564516428491922549,M,23,M23-26
57593,-5110384146583762758,M,35,M32-38
57594,2879812632919797881,F,21,F23-
57595,-1574731701611920438,M,22,M22-
57596,-5359467365504572022,M,34,M32-38
57597,-7973474543399496526,M,22,M22-
57598,-3158861232250568149,M,56,M39+
57599,7197249824670038225,M,21,M22-
57600,-6938393655473566596,M,36,M32-38
57601,9067677487406470776,M,26,M23-26
57602,3479591198151874909,M,27,M27-28
57603,3374959353919244520,M,24,M23-26
57604,-519370975014184237,M,25,M23-26
57605,1340525373493897442,M,33,M32-38
57606,7454461112811476814,M,33,M32-38
57607,-8620978504584923514,F,32,F29-32
57608,1047071568061086190,F,32,F29-32
57609,-4517191009435907959,F,35,F33-42
